#,Timestamp,Frame_Number,X_pix,Y_pix,MM,EV1.1,EV1.1_Track_Length_pix,EV1.2,EV1.2_Track_Length_pix
23267,775.558911,23267,172.94,65.79,44,1,869.32,0,0.00
23268,775.592244,23268,171.61,65.69,48,1,870.65,0,0.00
23269,775.625577,23269,170.54,65.76,32,1,871.73,0,0.00
23270,775.658910,23270,169.60,66.11,23,1,872.73,0,0.00
23271,775.692243,23271,169.03,66.09,19,1,873.29,0,0.00
23272,775.725576,23272,168.59,66.20,25,1,873.75,0,0.00
23273,775.758909,23273,168.25,66.09,22,1,874.10,0,0.00
23274,775.792242,23274,168.11,65.89,21,1,874.35,0,0.00
23275,775.825575,23275,168.11,65.89,11,1,874.35,0,0.00
23276,775.858908,23276,168.11,65.89,21,1,874.35,0,0.00
23277,775.892241,23277,168.37,65.62,28,1,874.73,0,0.00
23278,775.925574,23278,168.80,65.55,39,1,875.16,0,0.00
23279,775.958907,23279,168.80,65.55,42,1,875.16,0,0.00
23280,775.992240,23280,169.19,65.46,44,1,875.56,0,0.00
23281,776.025573,23281,169.77,65.45,49,1,876.14,0,0.00
23282,776.058906,23282,170.36,65.36,44,1,876.73,0,0.00
23283,776.092239,23283,170.56,65.23,42,1,876.97,0,0.00
23284,776.125572,23284,170.77,65.16,25,1,877.20,0,0.00
23285,776.158905,23285,170.77,65.16,19,1,877.20,0,0.00
23286,776.192238,23286,170.78,64.92,14,1,877.44,0,0.00
23287,776.225571,23287,170.78,64.92,33,1,877.44,0,0.00
23288,776.258904,23288,170.78,64.92,63,1,877.44,0,0.00
23289,776.292237,23289,171.43,64.80,64,1,878.10,0,0.00
23290,776.325570,23290,171.91,64.64,60,1,878.60,0,0.00
23291,776.358903,23291,172.66,64.24,78,1,879.45,0,0.00
23292,776.392236,23292,173.45,63.83,80,1,880.35,0,0.00
23293,776.425569,23293,174.24,63.41,70,1,881.24,0,0.00
23294,776.458902,23294,175.05,63.07,62,1,882.12,0,0.00
23295,776.492235,23295,176.09,62.93,69,1,883.16,0,0.00
23296,776.525568,23296,177.57,62.34,91,1,884.75,0,0.00
23297,776.558901,23297,178.86,61.54,90,1,886.27,0,0.00
23298,776.592234,23298,179.54,60.82,67,1,887.27,0,0.00
23299,776.625567,23299,179.41,60.09,47,1,888.00,0,0.00
23300,776.658900,23300,178.79,59.51,38,1,888.86,0,0.00
23301,776.692233,23301,178.40,58.92,38,1,889.57,0,0.00
23302,776.725566,23302,177.76,57.89,59,1,890.78,0,0.00
23303,776.758899,23303,177.56,56.98,54,1,891.71,0,0.00
23304,776.792232,23304,177.39,55.84,65,1,892.86,0,0.00
23305,776.825565,23305,176.98,54.11,78,1,894.64,0,0.00
23306,776.858898,23306,176.85,52.41,76,1,896.35,0,0.00
23307,776.892231,23307,177.05,51.32,62,1,897.46,0,0.00
23308,776.925564,23308,177.24,50.53,53,1,898.26,0,0.00
23309,776.958897,23309,177.23,50.03,30,1,898.76,0,0.00
23310,776.992230,23310,177.23,50.03,15,1,898.76,0,0.00
23311,777.025563,23311,176.73,49.61,22,1,899.41,0,0.00
23312,777.058896,23312,176.42,49.39,19,1,899.80,0,0.00
23313,777.092229,23313,176.08,49.27,19,1,900.16,0,0.00
23314,777.125562,23314,176.08,49.27,21,1,900.16,0,0.00
23315,777.158895,23315,176.08,49.27,21,1,900.16,0,0.00
23316,777.192228,23316,175.95,49.10,22,1,900.38,0,0.00
23317,777.225561,23317,175.95,49.10,11,1,900.38,0,0.00
23318,777.258894,23318,175.63,49.17,26,1,900.71,0,0.00
23319,777.292227,23319,175.42,49.07,32,1,900.93,0,0.00
23320,777.325560,23320,175.42,49.07,26,1,900.93,0,0.00
23321,777.358893,23321,175.42,49.07,27,1,900.93,0,0.00
23322,777.392226,23322,175.70,48.59,27,1,901.49,0,0.00
23323,777.425559,23323,175.70,48.59,14,1,901.49,0,0.00
23324,777.458892,23324,175.50,48.57,21,1,901.69,0,0.00
23325,777.492225,23325,175.17,48.33,22,1,902.10,0,0.00
23326,777.525558,23326,175.17,48.33,18,1,902.10,0,0.00
23327,777.558891,23327,175.14,48.56,20,1,902.34,0,0.00
23328,777.592224,23328,175.14,48.56,31,1,902.34,0,0.00
23329,777.625557,23329,174.94,48.43,36,1,902.58,0,0.00
23330,777.658890,23330,174.73,48.63,37,1,902.86,0,0.00
23331,777.692223,23331,174.69,48.91,39,1,903.15,0,0.00
23332,777.725556,23332,174.81,49.42,47,1,903.67,0,0.00
23333,777.758889,23333,174.84,50.12,46,1,904.37,0,0.00
23334,777.792222,23334,175.12,51.23,57,1,905.52,0,0.00
23335,777.825555,23335,175.31,52.15,54,1,906.45,0,0.00
23336,777.858888,23336,175.19,52.41,30,1,906.73,0,0.00
23337,777.892221,23337,174.92,52.16,39,1,907.11,0,0.00
23338,777.925554,23338,174.41,51.53,52,1,907.91,0,0.00
23339,777.958887,23339,174.11,50.87,41,1,908.63,0,0.00
23340,777.992220,23340,173.86,50.61,21,1,909.00,0,0.00
23341,778.025553,23341,173.86,50.61,17,1,909.00,0,0.00
23342,778.058886,23342,174.30,50.78,18,1,909.47,0,0.00
23343,778.092219,23343,174.63,51.12,29,1,909.95,0,0.00
23344,778.125552,23344,175.02,51.62,66,1,910.58,0,0.00
23345,778.158885,23345,174.94,52.02,80,1,910.98,0,0.00
23346,778.192218,23346,174.28,52.41,90,1,911.75,0,0.00
23347,778.225551,23347,174.25,53.37,103,1,912.71,0,0.00
23348,778.258884,23348,174.74,54.78,115,1,914.21,0,0.00
23349,778.292217,23349,176.03,56.50,123,1,916.35,0,0.00
23350,778.325550,23350,176.41,57.88,120,1,917.78,0,0.00
23351,778.358883,23351,176.17,59.18,116,1,919.11,0,0.00
23352,778.392216,23352,176.38,60.54,119,1,920.48,0,0.00
23353,778.425549,23353,176.48,62.07,129,1,922.02,0,0.00
23354,778.458882,23354,175.68,63.25,111,1,923.45,0,0.00
23355,778.492215,23355,174.78,64.18,90,1,924.74,0,0.00
23356,778.525548,23356,174.17,64.86,80,1,925.66,0,0.00
23357,778.558881,23357,173.99,65.20,69,1,926.04,0,0.00
23358,778.592214,23358,174.27,65.27,47,1,926.33,0,0.00
23359,778.625547,23359,174.73,64.81,32,1,926.98,0,0.00
23360,778.658880,23360,175.28,64.02,46,1,927.94,0,0.00
23361,778.692213,23361,176.03,63.38,50,1,928.93,0,0.00
23362,778.725546,23362,176.59,62.71,64,1,929.80,0,0.00
23363,778.758879,23363,177.27,62.25,77,1,930.63,0,0.00
23364,778.792212,23364,177.91,62.10,69,1,931.28,0,0.00
23365,778.825545,23365,178.61,61.55,53,1,932.17,0,0.00
23366,778.858878,23366,178.97,61.26,43,1,932.63,0,0.00
23367,778.892211,23367,179.59,61.03,38,1,933.29,0,0.00
23368,778.925544,23368,179.53,60.70,34,1,933.63,0,0.00
23369,778.958877,23369,179.08,60.63,33,1,934.09,0,0.00
23370,778.992210,23370,178.49,60.84,30,1,934.72,0,0.00
23371,779.025543,23371,178.15,60.99,42,1,935.08,0,0.00
23372,779.058876,23372,177.61,61.37,72,1,935.75,0,0.00
23373,779.092209,23373,176.65,61.59,52,1,936.72,0,0.00
23374,779.125542,23374,175.44,62.40,61,1,938.18,0,0.00
23375,779.158875,23375,174.61,63.89,91,1,939.89,0,0.00
23376,779.192208,23376,174.63,65.25,87,1,941.25,0,0.00
23377,779.225541,23377,174.58,66.69,100,1,942.69,0,0.00
23378,779.258874,23378,174.84,68.11,101,1,944.13,0,0.00
23379,779.292207,23379,175.29,69.64,109,1,945.72,0,0.00
23380,779.325540,23380,176.01,70.97,105,1,947.23,0,0.00
23381,779.358873,23381,176.88,72.25,104,1,948.78,0,0.00
23382,779.392206,23382,177.58,73.48,98,1,950.20,0,0.00
23383,779.425539,23383,178.44,73.90,83,1,951.15,0,0.00
23384,779.458872,23384,179.26,74.13,75,1,952.01,0,0.00
23385,779.492205,23385,179.90,74.15,59,1,952.65,0,0.00
23386,779.525538,23386,180.21,74.17,38,1,952.95,0,0.00
23387,779.558871,23387,179.93,74.57,36,1,953.44,0,0.00
23388,779.592204,23388,179.57,74.69,44,1,953.82,0,0.00
23389,779.625537,23389,179.15,74.57,58,1,954.26,0,0.00
23390,779.658870,23390,178.13,74.99,85,1,955.36,0,0.00
23391,779.692203,23391,176.93,75.24,88,1,956.59,0,0.00
23392,779.725536,23392,175.96,75.14,57,1,957.56,0,0.00
23393,779.758869,23393,174.98,74.73,60,1,958.62,0,0.00
23394,779.792202,23394,174.30,74.60,51,1,959.31,0,0.00
23395,779.825535,23395,173.68,75.34,55,1,960.27,0,0.00
23396,779.858868,23396,173.29,76.30,47,1,961.31,0,0.00
23397,779.892201,23397,173.47,77.29,62,1,962.31,0,0.00
23398,779.925534,23398,174.14,77.28,62,1,962.99,0,0.00
23399,779.958867,23399,174.94,76.49,58,1,964.11,0,0.00
23400,779.992200,23400,175.44,75.72,46,1,965.02,0,0.00
23401,780.025533,23401,176.18,74.81,43,1,966.20,0,0.00
23402,780.058866,23402,177.09,73.50,54,1,967.80,0,0.00
23403,780.092199,23403,178.10,72.19,52,1,969.45,0,0.00
23404,780.125532,23404,178.97,71.50,54,1,970.56,0,0.00
23405,780.158865,23405,179.76,70.69,54,1,971.69,0,0.00
23406,780.192198,23406,180.42,70.41,38,1,972.41,0,0.00
23407,780.225531,23407,180.92,70.08,27,1,973.00,0,0.00
23408,780.258864,23408,181.14,69.83,15,1,973.34,0,0.00
23409,780.292197,23409,180.98,70.05,14,1,973.61,0,0.00
23410,780.325530,23410,180.70,70.49,17,1,974.13,0,0.00
23411,780.358863,23411,180.39,70.99,26,1,974.71,0,0.00
23412,780.392196,23412,180.21,71.64,25,1,975.39,0,0.00
23413,780.425529,23413,180.19,71.99,25,1,975.74,0,0.00
23414,780.458862,23414,180.19,71.99,35,1,975.74,0,0.00
23415,780.492195,23415,180.42,72.07,39,1,975.98,0,0.00
23416,780.525528,23416,180.42,72.07,36,1,975.98,0,0.00
23417,780.558861,23417,180.83,71.29,39,1,976.85,0,0.00
23418,780.592194,23418,180.97,71.10,28,1,977.10,0,0.00
23419,780.625527,23419,181.32,70.14,35,1,978.11,0,0.00
23420,780.658860,23420,181.40,69.90,31,1,978.37,0,0.00
23421,780.692193,23421,181.36,69.67,36,1,978.60,0,0.00
23422,780.725526,23422,181.24,69.31,39,1,978.98,0,0.00
23423,780.758859,23423,181.55,68.89,51,1,979.50,0,0.00
23424,780.792192,23424,181.78,68.66,37,1,979.82,0,0.00
23425,780.825525,23425,182.18,68.60,33,1,980.22,0,0.00
23426,780.858858,23426,182.85,68.77,49,1,980.92,0,0.00
23427,780.892191,23427,183.72,68.84,53,1,981.79,0,0.00
23428,780.925524,23428,184.34,68.68,41,1,982.43,0,0.00
23429,780.958857,23429,184.91,68.61,27,1,983.01,0,0.00
23430,780.992190,23430,183.63,69.13,26,1,984.39,0,0.00
23431,781.025523,23431,185.33,68.36,19,1,986.26,0,0.00
23432,781.058856,23432,184.01,68.56,16,1,987.59,0,0.00
23433,781.092189,23433,184.33,68.41,23,1,987.95,0,0.00
23434,781.125522,23434,185.84,68.11,19,1,989.49,0,0.00
23435,781.158855,23435,184.06,68.77,25,1,991.39,0,0.00
23436,781.192188,23436,185.53,68.14,13,1,992.98,0,0.00
23437,781.225521,23437,183.99,68.50,17,1,994.56,0,0.00
23438,781.258854,23438,184.03,68.24,21,1,994.82,0,0.00
23439,781.292187,23439,185.72,67.57,23,1,996.64,0,0.00
23440,781.325520,23440,185.72,67.57,17,1,996.64,0,0.00
23441,781.358853,23441,185.35,67.49,26,1,997.01,0,0.00
23442,781.392186,23442,185.05,67.66,26,1,997.36,0,0.00
23443,781.425519,23443,184.67,68.22,33,1,998.03,0,0.00
23444,781.458852,23444,184.86,68.11,43,1,998.26,0,0.00
23445,781.492185,23445,183.65,68.22,33,1,999.48,0,0.00
23446,781.525518,23446,185.61,67.50,26,1,1001.58,0,0.00
23447,781.558851,23447,184.70,66.90,36,1,1002.67,0,0.00
23448,781.592184,23448,186.46,65.96,34,1,1004.67,0,0.00
23449,781.625517,23449,186.54,65.55,29,1,1005.08,0,0.00
23450,781.658850,23450,185.13,65.44,25,1,1006.50,0,0.00
23451,781.692183,23451,184.98,65.69,26,1,1006.78,0,0.00
23452,781.725516,23452,185.19,65.68,24,1,1007.00,0,0.00
23453,781.758849,23453,185.02,65.83,22,1,1007.23,0,0.00
23454,781.792182,23454,184.88,66.03,29,1,1007.47,0,0.00
23455,781.825515,23455,184.88,66.36,37,1,1007.80,0,0.00
23456,781.858848,23456,186.32,66.06,27,1,1009.27,0,0.00
23457,781.892181,23457,185.07,66.28,25,1,1010.53,0,0.00
23458,781.925514,23458,185.17,66.47,17,1,1010.74,0,0.00
23459,781.958847,23459,185.17,66.47,10,1,1010.74,0,0.00
23460,781.992180,23460,184.93,66.31,20,1,1011.03,0,0.00
23461,782.025513,23461,186.59,66.08,20,1,1012.71,0,0.00
23462,782.058846,23462,186.59,66.08,18,1,1012.71,0,0.00
23463,782.092179,23463,186.59,66.08,20,1,1012.71,0,0.00
23464,782.125512,23464,186.16,66.60,26,1,1013.38,0,0.00
23465,782.158845,23465,186.16,66.60,30,1,1013.38,0,0.00
23466,782.192178,23466,184.46,67.05,24,1,1015.14,0,0.00
23467,782.225511,23467,185.84,66.81,29,1,1016.55,0,0.00
23468,782.258844,23468,183.73,67.32,38,1,1018.72,0,0.00
23469,782.292177,23469,184.89,67.18,44,1,1019.89,0,0.00
23470,782.325510,23470,184.62,67.19,40,1,1020.16,0,0.00
23471,782.358843,23471,184.26,67.33,49,1,1020.55,0,0.00
23472,782.392176,23472,183.48,67.43,52,1,1021.33,0,0.00
23473,782.425509,23473,182.92,67.37,37,1,1021.89,0,0.00
23474,782.458842,23474,182.79,67.04,25,1,1022.25,0,0.00
23475,782.492175,23475,183.26,66.50,27,1,1022.97,0,0.00
23476,782.525508,23476,183.81,66.05,30,1,1023.68,0,0.00
23477,782.558841,23477,184.09,65.80,29,1,1024.06,0,0.00
23478,782.592174,23478,184.45,65.56,22,1,1024.48,0,0.00
23479,782.625507,23479,184.45,65.56,19,1,1024.48,0,0.00
23480,782.658840,23480,184.45,65.56,13,1,1024.48,0,0.00
23481,782.692173,23481,184.45,65.56,17,1,1024.48,0,0.00
23482,782.725506,23482,184.45,65.56,13,1,1024.48,0,0.00
23483,782.758839,23483,184.12,65.94,26,1,1024.99,0,0.00
23484,782.792172,23484,183.09,67.02,58,1,1026.47,0,0.00
23485,782.825505,23485,182.83,67.40,66,1,1026.93,0,0.00
23486,782.858838,23486,183.19,68.00,68,1,1027.63,0,0.00
23487,782.892171,23487,183.55,68.46,64,1,1028.22,0,0.00
23488,782.925504,23488,183.65,69.10,48,1,1028.87,0,0.00
23489,782.958837,23489,183.75,70.03,52,1,1029.80,0,0.00
23490,782.992170,23490,183.76,70.59,39,1,1030.36,0,0.00
23491,783.025503,23491,183.63,71.28,34,1,1031.06,0,0.00
23492,783.058836,23492,183.59,72.21,44,1,1031.99,0,0.00
23493,783.092169,23493,183.20,73.15,47,1,1033.01,0,0.00
23494,783.125502,23494,182.56,74.44,53,1,1034.45,0,0.00
23495,783.158835,23495,182.04,75.71,52,1,1035.83,0,0.00
23496,783.192168,23496,181.57,76.87,50,1,1037.08,0,0.00
23497,783.225501,23497,181.35,78.00,55,1,1038.23,0,0.00
23498,783.258834,23498,181.28,79.12,61,1,1039.35,0,0.00
23499,783.292167,23499,181.06,80.42,66,1,1040.67,0,0.00
23500,783.325500,23500,180.45,82.20,72,1,1042.55,0,0.00
23501,783.358833,23501,179.75,83.74,64,1,1044.24,0,0.00
23502,783.392166,23502,179.38,84.51,56,1,1045.10,0,0.00
23503,783.425499,23503,179.13,85.33,40,1,1045.95,0,0.00
23504,783.458832,23504,179.02,86.31,41,1,1046.94,0,0.00
23505,783.492165,23505,179.07,87.40,53,1,1048.03,0,0.00
23506,783.525498,23506,178.84,88.56,53,1,1049.21,0,0.00
23507,783.558831,23507,178.19,90.64,80,1,1051.39,0,0.00
23508,783.592164,23508,177.55,94.00,112,1,1054.81,0,0.00
23509,783.625497,23509,176.75,98.13,147,1,1059.02,0,0.00
23510,783.658830,23510,175.49,104.04,166,1,1065.06,0,0.00
23511,783.692163,23511,173.66,111.23,176,1,1072.48,0,0.00
23512,783.725496,23512,172.10,118.86,180,1,1080.27,0,0.00
23513,783.758829,23513,170.12,126.13,186,1,1087.80,0,0.00
23514,783.792162,23514,167.11,133.91,192,1,1096.15,0,0.00
23515,783.825495,23515,163.01,141.49,219,1,1104.77,0,0.00
23516,783.858828,23516,159.12,148.66,198,1,1112.92,0,0.00
23517,783.892161,23517,155.55,155.89,192,1,1120.99,0,0.00
23518,783.925494,23518,151.82,163.70,211,1,1129.64,0,0.00
23519,783.958827,23519,149.29,169.49,182,1,1135.96,0,0.00
23520,783.992160,23520,147.27,174.92,170,1,1141.75,0,0.00
23521,784.025493,23521,145.05,181.36,194,1,1148.57,0,0.00
23522,784.058826,23522,143.28,188.50,206,1,1155.92,0,0.00
23523,784.092159,23523,142.18,195.67,196,1,1163.17,0,0.00
23524,784.125492,23524,141.41,202.23,183,1,1169.78,0,0.00
23525,784.158825,23525,140.44,208.89,169,1,1176.51,0,0.00
23526,784.192158,23526,138.67,215.73,172,1,1183.57,0,0.00
23527,784.225491,23527,136.70,222.07,171,1,1190.21,0,0.00
23528,784.258824,23528,135.48,226.45,143,1,1194.76,0,0.00
23529,784.292157,23529,132.92,233.41,172,1,1202.17,0,0.00
23530,784.325490,23530,130.93,238.09,167,1,1207.26,0,0.00
23531,784.358823,23531,129.92,242.03,136,1,1211.33,0,0.00
23532,784.392156,23532,129.71,246.07,131,1,1215.37,0,0.00
23533,784.425489,23533,130.23,250.42,191,1,1219.75,0,0.00
23534,784.458822,23534,131.30,254.09,184,1,1223.57,0,0.00
23535,784.492155,23535,132.02,257.62,157,1,1227.18,0,0.00
23536,784.525488,23536,132.31,261.74,142,1,1231.31,0,0.00
23537,784.558821,23537,132.38,267.40,148,1,1236.97,0,0.00
23538,784.592154,23538,132.67,274.13,145,1,1243.70,0,0.00
23539,784.625487,23539,133.09,281.03,153,1,1250.62,0,0.00
23540,784.658820,23540,132.75,287.59,148,1,1257.19,0,0.00
23541,784.692153,23541,132.51,292.84,184,1,1262.45,0,0.00
23542,784.725486,23542,131.26,301.34,0,1,1271.03,0,0.00
23543,784.758819,23543,130.27,308.77,155,1,1278.53,0,0.00
23544,784.792152,23544,129.50,316.00,162,1,1285.80,0,0.00
23545,784.825485,23545,128.87,323.08,160,1,1292.90,0,0.00
23546,784.858818,23546,128.87,328.98,161,1,1298.80,0,0.00
23547,784.892151,23547,129.27,334.52,183,1,1304.36,0,0.00
23548,784.925484,23548,130.08,340.41,193,1,1310.31,0,0.00
23549,784.958817,23549,131.00,344.83,152,1,1314.82,0,0.00
23550,784.992150,23550,132.40,348.64,141,1,1318.88,0,0.00
23551,785.025483,23551,133.31,352.86,110,1,1323.19,0,0.00
23552,785.058816,23552,134.02,355.95,105,1,1326.36,0,0.00
23553,785.092149,23553,133.95,358.28,84,1,1328.70,0,0.00
23554,785.125482,23554,134.06,359.90,54,1,1330.33,0,0.00
23555,785.158815,23555,133.98,360.91,40,1,1331.34,0,0.00
23556,785.192148,23556,133.39,360.62,43,1,1331.99,0,0.00
23557,785.225481,23557,133.04,360.59,34,1,1332.34,0,0.00
23558,785.258814,23558,132.97,360.02,36,1,1332.92,0,0.00
23559,785.292147,23559,133.00,359.59,30,1,1333.35,0,0.00
23560,785.325480,23560,133.06,359.02,27,1,1333.92,0,0.00
23561,785.358813,23561,133.16,358.66,24,1,1334.30,0,0.00
23562,785.392146,23562,133.28,358.36,21,1,1334.62,0,0.00
23563,785.425479,23563,133.28,358.36,12,1,1334.62,0,0.00
23564,785.458812,23564,133.16,357.87,19,1,1335.12,0,0.00
23565,785.492145,23565,133.16,357.87,5,1,1335.12,0,0.00
23566,785.525478,23566,132.70,357.68,20,1,1335.62,0,0.00
23567,785.558811,23567,132.42,357.43,15,1,1335.99,0,0.00
23568,785.592144,23568,132.42,357.43,18,1,1335.99,0,0.00
23569,785.625477,23569,132.62,357.38,17,1,1336.20,0,0.00
23570,785.658810,23570,132.67,357.12,12,1,1336.47,0,0.00
23571,785.692143,23571,132.67,357.12,10,1,1336.47,0,0.00
23572,785.725476,23572,133.06,357.45,18,1,1336.98,0,0.00
23573,785.758809,23573,133.17,357.71,12,1,1337.27,0,0.00
23574,785.792142,23574,133.17,357.71,5,1,1337.27,0,0.00
23575,785.825475,23575,133.36,358.15,9,1,1337.74,0,0.00
23576,785.858808,23576,133.56,358.48,11,1,1338.13,0,0.00
23577,785.892141,23577,133.56,358.48,7,1,1338.13,0,0.00
23578,785.925474,23578,133.56,358.48,7,1,1338.13,0,0.00
23579,785.958807,23579,133.53,358.18,2,1,1338.44,0,0.00
23580,785.992140,23580,133.53,358.18,3,1,1338.44,0,0.00
23581,786.025473,23581,133.53,358.18,2,1,1338.44,0,0.00
23582,786.058806,23582,133.53,358.18,10,1,1338.44,0,0.00
23583,786.092139,23583,133.56,357.97,2,1,1338.65,0,0.00
23584,786.125472,23584,133.56,357.97,10,1,1338.65,0,0.00
23585,786.158805,23585,133.56,357.97,6,1,1338.65,0,0.00
23586,786.192138,23586,133.56,357.97,9,1,1338.65,0,0.00
23587,786.225471,23587,133.37,357.81,6,1,1338.90,0,0.00
23588,786.258804,23588,133.37,357.81,6,1,1338.90,0,0.00
23589,786.292137,23589,133.37,357.81,7,1,1338.90,0,0.00
23590,786.325470,23590,133.37,357.81,5,1,1338.90,0,0.00
23591,786.358803,23591,133.38,357.56,14,1,1339.15,0,0.00
23592,786.392136,23592,133.16,357.42,13,1,1339.41,0,0.00
23593,786.425469,23593,133.05,357.18,9,1,1339.67,0,0.00
23594,786.458802,23594,133.05,357.18,11,1,1339.67,0,0.00
23595,786.492135,23595,132.85,357.06,10,1,1339.91,0,0.00
23596,786.525468,23596,133.12,357.45,13,1,1340.38,0,0.00
23597,786.558801,23597,133.39,357.85,12,1,1340.86,0,0.00
23598,786.592134,23598,133.39,357.85,11,1,1340.86,0,0.00
23599,786.625467,23599,133.95,358.25,22,1,1341.55,0,0.00
23600,786.658800,23600,133.95,358.25,9,1,1341.55,0,0.00
23601,786.692133,23601,134.20,358.44,6,1,1341.86,0,0.00
23602,786.725466,23602,134.20,358.44,7,1,1341.86,0,0.00
23603,786.758799,23603,134.20,358.44,13,1,1341.86,0,0.00
23604,786.792132,23604,133.91,358.34,8,1,1342.17,0,0.00
23605,786.825465,23605,133.79,358.18,7,1,1342.37,0,0.00
23606,786.858798,23606,133.79,358.18,9,1,1342.37,0,0.00
23607,786.892131,23607,134.15,358.79,12,1,1343.08,0,0.00
23608,786.925464,23608,134.47,359.26,16,1,1343.64,0,0.00
23609,786.958797,23609,134.47,359.26,7,1,1343.64,0,0.00
23610,786.992130,23610,134.47,359.26,7,1,1343.64,0,0.00
23611,787.025463,23611,134.47,359.26,3,1,1343.64,0,0.00
23612,787.058796,23612,134.69,359.39,3,1,1343.90,0,0.00
23613,787.092129,23613,134.78,359.67,9,1,1344.20,0,0.00
23614,787.125462,23614,134.78,359.67,4,1,1344.20,0,0.00
23615,787.158795,23615,134.46,359.25,20,1,1344.74,0,0.00
23616,787.192128,23616,133.95,358.54,25,1,1345.61,0,0.00
23617,787.225461,23617,133.41,357.96,31,1,1346.41,0,0.00
23618,787.258794,23618,133.27,357.62,13,1,1346.77,0,0.00
23619,787.292127,23619,132.94,357.23,14,1,1347.28,0,0.00
23620,787.325460,23620,132.82,357.07,11,1,1347.48,0,0.00
23621,787.358793,23621,132.63,356.90,8,1,1347.74,0,0.00
23622,787.392126,23622,132.63,356.90,11,1,1347.74,0,0.00
23623,787.425459,23623,132.83,356.70,19,1,1348.02,0,0.00
23624,787.458792,23624,132.66,356.31,20,1,1348.45,0,0.00
23625,787.492125,23625,132.47,355.96,19,1,1348.85,0,0.00
23626,787.525458,23626,132.47,355.96,11,1,1348.85,0,0.00
23627,787.558791,23627,132.26,355.70,10,1,1349.18,0,0.00
23628,787.592124,23628,132.26,355.70,11,1,1349.18,0,0.00
23629,787.625457,23629,132.26,355.70,12,1,1349.18,0,0.00
23630,787.658790,23630,132.26,355.70,4,1,1349.18,0,0.00
23631,787.692123,23631,132.37,355.93,9,1,1349.43,0,0.00
23632,787.725456,23632,132.37,355.93,10,1,1349.43,0,0.00
23633,787.758789,23633,132.57,355.89,10,1,1349.63,0,0.00
23634,787.792122,23634,132.57,355.89,5,1,1349.63,0,0.00
23635,787.825455,23635,132.57,355.89,8,1,1349.63,0,0.00
23636,787.858788,23636,132.27,355.54,16,1,1350.10,0,0.00
23637,787.892121,23637,131.94,355.23,21,1,1350.55,0,0.00
23638,787.925454,23638,131.52,355.02,18,1,1351.03,0,0.00
23639,787.958787,23639,131.37,354.85,11,1,1351.25,0,0.00
23640,787.992120,23640,131.26,354.36,18,1,1351.76,0,0.00
23641,788.025453,23641,131.09,353.90,21,1,1352.25,0,0.00
23642,788.058786,23642,131.08,353.62,11,1,1352.52,0,0.00
23643,788.092119,23643,130.88,353.41,13,1,1352.81,0,0.00
23644,788.125452,23644,130.88,353.41,7,1,1352.81,0,0.00
23645,788.158785,23645,130.65,352.88,18,1,1353.39,0,0.00
23646,788.192118,23646,130.65,352.88,25,1,1353.39,0,0.00
23647,788.225451,23647,130.23,352.37,31,1,1354.05,0,0.00
23648,788.258784,23648,130.02,352.28,17,1,1354.28,0,0.00
23649,788.292117,23649,130.02,352.28,15,1,1354.28,0,0.00
23650,788.325450,23650,130.15,352.04,22,1,1354.56,0,0.00
23651,788.358783,23651,130.27,352.40,13,1,1354.93,0,0.00
23652,788.392116,23652,130.38,352.13,22,1,1355.22,0,0.00
23653,788.425449,23653,130.38,352.13,16,1,1355.22,0,0.00
23654,788.458782,23654,130.30,351.94,13,1,1355.43,0,0.00
23655,788.492115,23655,130.30,351.94,12,1,1355.43,0,0.00
23656,788.525448,23656,130.25,351.70,8,1,1355.68,0,0.00
23657,788.558781,23657,130.25,351.70,10,1,1355.68,0,0.00
23658,788.592114,23658,130.25,351.70,4,1,1355.68,0,0.00
23659,788.625447,23659,130.21,351.95,4,1,1355.93,0,0.00
23660,788.658780,23660,130.35,352.40,12,1,1356.40,0,0.00
23661,788.692113,23661,130.35,352.40,8,1,1356.40,0,0.00
23662,788.725446,23662,130.35,352.40,3,1,1356.40,0,0.00
23663,788.758779,23663,130.35,352.40,13,1,1356.40,0,0.00
23664,788.792112,23664,130.36,352.77,12,1,1356.77,0,0.00
23665,788.825445,23665,130.26,353.22,19,1,1357.23,0,0.00
23666,788.858778,23666,130.11,353.89,36,1,1357.92,0,0.00
23667,788.892111,23667,129.94,354.29,21,1,1358.35,0,0.00
23668,788.925444,23668,129.94,354.29,14,1,1358.35,0,0.00
23669,788.958777,23669,129.87,354.80,16,1,1358.87,0,0.00
23670,788.992110,23670,129.97,355.21,18,1,1359.29,0,0.00
23671,789.025443,23671,130.20,355.97,36,1,1360.09,0,0.00
23672,789.058776,23672,130.19,356.57,22,1,1360.68,0,0.00
23673,789.092109,23673,130.15,356.80,12,1,1360.91,0,0.00
23674,789.125442,23674,130.20,357.28,21,1,1361.40,0,0.00
23675,789.158775,23675,130.26,357.52,16,1,1361.65,0,0.00
23676,789.192108,23676,130.32,357.73,16,1,1361.87,0,0.00
23677,789.225441,23677,130.29,358.26,18,1,1362.40,0,0.00
23678,789.258774,23678,130.24,358.86,29,1,1362.99,0,0.00
23679,789.292107,23679,130.28,359.89,37,1,1364.03,0,0.00
23680,789.325440,23680,130.34,361.06,33,1,1365.20,0,0.00
